invoice_x10,sol_x10,quantity,product_x10
278549,435968,1.000,2359
278549,435969,1.000,2359
278550,435788,1.000,2359
278550,435789,1.000,2359
278551,435673,1.000,2449
278552,435250,1.000,1066
278553,435921,1.000,2359
278554,435752,1.000,2457
278554,435753,1.000,405
278555,436162,1.000,308
278556,435806,1.000,2457
278556,435807,1.000,405
278557,435503,1.000,2359
278558,436362,1.000,486
278559,435658,1.000,2446
278560,435855,1.000,2457
278560,435856,1.000,405
278561,436361,1.000,490
278562,435615,1.000,2424
278563,435763,1.000,2424
278564,436139,1.000,2458
278564,436140,1.000,405
278565,435383,1.000,2359
278565,435384,1.000,2359
278566,436037,1.000,2352
278566,436038,1.000,2352
278567,436212,1.000,2510
278567,436213,1.000,2510
278568,435374,1.000,2363
278569,435544,1.000,2446
278570,435963,1.000,2458
278570,435964,1.000,112
278571,435670,1.000,2446
278572,435884,1.000,2458
278572,435885,1.000,405
278573,435274,1.000,2467
278574,435920,1.000,2356
278575,435844,1.000,2359
278576,435361,1.000,2463
278576,435362,1.000,405
278577,435664,1.000,2385
278577,435665,1.000,2359
278578,435238,1.000,2428
278579,435953,1.000,2452
278580,435386,1.000,2446
278581,435740,1.000,2392
278581,435741,1.000,748
278582,436070,1.000,2377
278583,435360,1.000,2398
278584,435817,1.000,399
278584,435818,1.000,486
278584,435819,1.000,490
278585,435877,1.000,2387
278586,436217,1.000,2356
278586,436218,1.000,2356
278587,435684,1.000,2368
278588,435347,1.000,2449
278589,435783,1.000,399
278590,436061,1.000,2397
278591,435910,1.000,2377
278592,436270,1.000,2390
278593,435538,1.000,2457
278593,435539,1.000,405
278594,435420,1.000,2481
278595,435294,1.000,2457
278595,435295,1.000,405
278596,434985,1.000,2458
278596,434986,1.000,405
278597,435501,1.000,2446
278598,436028,1.000,2450
278599,436083,1.000,2426
278599,436084,1.000,2433
278600,435545,1.000,2458
278600,435546,1.000,405
278601,436045,1.000,2359
278602,435796,1.000,2359
278603,435373,1.000,2440
278604,436365,1.000,2509
278604,436366,2.000,3650
278605,435543,1.000,2378
278606,436367,1.000,4117
278607,435912,1.000,399
278608,435367,1.000,2450
278609,435952,1.000,2359
278610,435950,1.000,2359
278611,435981,1.000,2359
278611,435982,1.000,2359
278612,436368,1.000,2354
278613,435404,1.000,2359
278614,435943,1.000,2449
278615,436065,1.000,2359
278615,436066,1.000,2359
278616,435591,1.000,2450
278617,435261,1.000,2446
278618,435484,1.000,2446
278619,436305,1.000,2356
278619,436306,1.000,2356
278620,436369,1.000,522
278621,435608,1.000,2368
278622,435055,1.000,2460
278622,435056,1.000,405
278622,435057,1.000,408
278623,435766,1.000,2416
278624,435768,1.000,2356
278624,435769,1.000,2356
278625,436311,1.000,2359
278625,436312,1.000,2359
278626,435350,1.000,308
278627,435281,1.000,2360
278628,435365,1.000,2458
278628,435366,1.000,405
278629,436383,1.000,522
278630,436387,30.000,660
278631,435922,1.000,2488
278632,435887,1.000,308
278632,435888,1.000,2467
278633,435870,1.000,2359
278633,435871,1.000,2359
278634,435868,1.000,2359
278634,435869,1.000,2359
278635,436075,1.000,2368
278636,436072,1.000,2359
278636,436073,1.000,2359
278637,436036,1.000,3160
278638,435986,1.000,2387
278638,435987,1.000,2424
278639,435886,1.000,2356
278640,435866,1.000,2359
278640,435867,1.000,2359
278641,436089,1.000,308
278642,435934,1.000,2467
278643,435918,1.000,2359
278643,435919,1.000,2359
278644,435914,1.000,2359
278645,435899,1.000,2446
278646,435898,1.000,2359
278647,435896,1.000,2359
278647,435897,1.000,2359
278648,435894,1.000,2359
278648,435895,1.000,2359
278649,435889,1.000,2359
278649,435890,1.000,2359
278650,435991,1.000,308
278651,435974,1.000,2377
278652,436016,1.000,2363
278653,435930,1.000,2359
278653,435931,1.000,2359
278654,436131,1.000,2356
278654,436132,1.000,2356
278655,436135,1.000,2359
278655,436136,1.000,2359
278656,436103,1.000,2359
278657,436106,1.000,2356
278658,436222,1.000,2359
278658,436223,1.000,2359
278659,436324,1.000,2359
278659,436325,1.000,2359
278660,436370,1.000,2352
278660,436371,1.000,1323
278661,436265,1.000,2352
278661,436266,1.000,2352
278662,436255,1.000,2352
278663,436198,1.000,2352
278663,436199,1.000,134
278664,436150,1.000,2352
278665,436141,1.000,2352
278665,436142,1.000,2352
278666,436372,1.000,2352
278666,436373,1.000,2352
278667,435634,1.000,2359
278667,435635,1.000,2359
278668,436190,1.000,308
278669,436120,1.000,2446
278670,436232,1.000,308
278671,436124,1.000,2359
278671,436125,1.000,2359
278672,435582,1.000,308
278673,436167,1.000,2356
278673,436168,1.000,2356
278674,435672,1.000,2426
278674,436275,1.000,2433
278675,433640,1.000,2359
278676,435938,1.000,2359
278677,436238,1.000,2487
278678,436397,1.000,2352
278678,436398,1.000,2352
278679,436235,1.000,2512
278680,436393,1.000,2352
278680,436394,1.000,2352
278681,436391,1.000,2352
278681,436392,1.000,2352
278682,436384,1.000,2352
278683,436252,1.000,2397
278684,436197,1.000,2424
278685,436203,1.000,2359
278685,436204,1.000,2359
278686,435882,1.000,2942
278686,435883,1.000,2387
278687,436441,1.000,2424
278688,435831,1.000,2356
278688,435832,1.000,2356
278689,435824,1.000,2356
278689,435825,1.000,2356
278690,436214,1.000,399
278691,435761,1.000,2428
278691,435762,1.000,2430
278692,436326,1.000,2390
278692,436327,1.000,2387
278693,435863,1.000,2359
278693,435864,1.000,2359
278694,436216,1.000,399
278695,435975,1.000,2450
278696,435826,1.000,2426
278697,435814,1.000,2449
278698,436285,1.000,2488
278698,436286,1.000,2703
278699,436330,1.000,2359
278700,436321,1.000,2359
278701,435649,1.000,2457
278701,435650,1.000,405
278702,436024,1.000,2490
278703,435965,1.000,2359
278704,436336,1.000,2371
278705,436334,1.000,399
278706,436331,1.000,2389
278707,435853,1.000,2428
278707,435854,1.000,2430
278708,435765,1.000,2426
278709,435641,1.000,2428
278709,435642,1.000,2430
278710,436259,1.000,2389
278711,435629,1.000,2428
278711,435630,1.000,2430
278712,436248,1.000,308
278713,435314,1.000,2428
278714,435227,1.000,2428
278714,435228,1.000,2432
278715,436226,1.000,2387
278716,435077,1.000,2426
278717,436225,1.000,2467
278718,434772,1.000,2428
278718,434773,1.000,2430
278719,436161,1.000,308
278720,436158,1.000,2424
278721,436420,1.000,2474
278722,436417,1.000,2387
278723,435702,1.000,2490
278724,435657,1.000,2446
278725,436350,1.000,2457
278725,436351,1.000,405
278726,435997,1.000,2446
278727,435622,1.000,2446
278728,436424,1.000,2449
278729,436341,1.000,2460
278729,436342,1.000,405
278729,436343,1.000,408
278730,436233,1.000,2356
278730,436234,1.000,2356
278731,436219,1.000,2356
278731,436220,1.000,2356
278732,436059,1.000,2359
278732,436060,1.000,2359
278733,436432,1.000,2424
278734,436363,1.000,2352
278734,436364,1.000,2352
278735,436359,1.000,2352
278735,436360,1.000,2352
278736,436301,1.000,2352
278737,436277,1.000,2352
278737,436278,1.000,2352
278738,436244,1.000,2352
278738,436245,1.000,2352
278739,435822,1.000,3811
278740,435792,1.000,2457
278740,435793,1.000,787
278741,435878,1.000,2467
278742,435782,1.000,2446
278743,435804,1.000,2449
278744,436323,1.000,308
278745,436046,1.000,308
278746,435947,1.000,2459
278746,435948,1.000,405
278746,435949,1.000,408
278747,436322,2.000,308
278748,435893,1.000,2446
278749,435827,1.000,2439
278749,435828,1.000,308
278750,436329,1.000,308
278751,435880,1.000,308
278752,435939,1.000,399
278753,435970,1.000,308
278754,435945,1.000,2356
278755,436349,1.000,3475
278756,436229,1.000,2451
278757,436025,1.000,2424
278758,436014,1.000,2359
278758,436015,1.000,2359
278759,435614,1.000,308
278760,435802,1.000,2359
278761,436026,1.000,2359
278761,436027,1.000,2359
278762,435754,1.000,2457
278762,435755,1.000,787
278763,435995,1.000,2359
278763,435996,1.000,2359
278764,435874,1.000,2449
278765,435999,1.000,2424
278766,435901,1.000,2449
278767,435730,1.000,2356
278768,435850,1.000,308
278769,436009,1.000,2446
278770,436069,1.000,3556
278771,435772,1.000,3811
278771,435773,1.000,915
278772,436109,1.000,2356
278772,436110,1.000,2356
278773,435784,1.000,2449
278774,436032,1.000,2359
278774,436033,1.000,2359
278775,435812,1.000,2460
278776,435857,1.000,2356
278776,435858,1.000,2356
278777,435808,1.000,2359
278777,435809,1.000,2359
278778,435960,1.000,2359
278778,435961,1.000,2359
278779,436528,1.000,2352
278780,435735,1.000,2371
278781,435967,1.000,2359
278782,435803,1.000,308
278783,435821,1.000,2371
278784,436011,1.000,2356
278785,435843,1.000,308
278786,435728,1.000,2359
278787,436010,1.000,2356
278788,436243,1.000,2424
278789,436134,1.000,2387
278790,435594,1.000,2387
278791,435957,1.000,2359
278792,436002,1.000,2385
278793,436080,1.000,2385
278793,436081,1.000,2359
278794,436643,22.000,660
278795,436644,1.000,3408
278796,436645,18.000,660
278797,436646,14.000,660
278798,436647,10.000,660
278799,436648,10.000,660
278800,436649,10.000,660
278801,436650,5.000,660
278802,436651,26.000,660
278803,436652,26.000,660
278804,436653,40.000,660
278805,436085,1.000,399
278806,436071,1.000,2377
278807,435879,1.000,2446
278808,435909,1.000,308
278809,436578,1.000,2458
278809,436579,1.000,405
278810,436039,1.000,2359
278811,435959,1.000,2359
278812,436063,1.000,2359
278812,436064,1.000,2359
278813,435940,1.000,2359
278813,435941,1.000,2359
278813,435942,2.000,134
278814,436146,1.000,308
278815,435816,1.000,2359
278816,435813,1.000,405
278817,436298,1.000,2352
278818,436041,1.000,2359
278818,436042,1.000,2359
278819,436545,1.000,2352
278820,436436,1.000,2352
278820,436437,1.000,2352
278821,436377,1.000,2359
278821,436378,1.000,2359
278822,436511,1.000,2352
278823,436284,1.000,2352
278824,435983,1.000,525
278825,436507,1.000,2352
278825,436508,1.000,2352
278826,436430,1.000,2352
278826,436431,1.000,2352
278827,436501,1.000,2352
278828,436267,1.000,2513
278829,436494,1.000,2352
278830,434194,1.000,2354
278831,435973,1.000,2416
278832,435985,1.000,2359
278833,436031,1.000,2359
278834,435993,1.000,2390
278835,436208,1.000,2359
278836,436483,1.000,2387
278837,436258,1.000,2387
278838,435926,1.000,2359
278838,435927,1.000,2359
278839,435972,1.000,2387
278840,436067,1.000,2387
278841,436043,1.000,2359
278841,436044,1.000,2359
278842,436299,1.000,2356
278842,436300,1.000,2356
278843,436192,1.000,2359
278843,436193,1.000,2359
278844,436176,1.000,2596
278845,436111,1.000,2359
278845,436112,1.000,2359
278847,436102,1.000,2359
278848,436137,1.000,2359
278849,436144,1.000,2356
278849,436145,1.000,2356
278850,436159,1.000,2356
278850,436160,1.000,2356
278851,436164,1.000,2359
278851,436165,1.000,2359
278852,436169,1.000,2359
278852,436170,1.000,2359
278853,436172,1.000,2368
278854,436174,1.000,2359
278854,436175,1.000,2359
278855,435624,1.000,2359
278855,435625,1.000,2359
278856,436104,1.000,2359
278856,436105,1.000,2359
278857,436151,1.000,2359
278858,436177,1.000,2359
278858,436178,1.000,2359
278859,436186,1.000,2359
278859,436187,1.000,2359
278860,436200,1.000,2359
278860,436201,1.000,2359
278861,436205,1.000,2359
278861,436206,1.000,2359
278862,436209,1.000,2359
278862,436210,1.000,2359
278863,436459,1.000,2457
278863,436460,1.000,405
278864,436410,1.000,2356
278865,436422,1.000,2359
278865,436423,1.000,2359
278866,436756,1.000,2512
278867,436506,1.000,3556
278868,436171,1.000,2424
278869,436211,1.000,2488
278870,436450,1.000,2359
278871,436143,1.000,2428
278871,436304,1.000,2430
278872,436471,1.000,3194
278873,436280,1.000,2359
278874,436379,1.000,2356
278874,436380,1.000,2356
278875,436194,1.000,2387
278876,436249,1.000,2449
278877,436166,1.000,2384
278878,436464,1.000,2424
278879,436242,1.000,2984
278880,436418,1.000,2512
278881,436660,1.000,2352
278881,436661,1.000,2352
278882,436411,1.000,2352
278882,436412,1.000,2352
278883,436659,1.000,2352
278884,436610,1.000,2354
278885,436406,1.000,2352
278885,436407,1.000,2352
278886,436413,1.000,2352
278886,436414,1.000,2352
278887,436654,1.000,2352
278887,436655,1.000,2352
278888,436415,1.000,2352
278888,436416,1.000,2352
278889,436516,1.000,2352
278889,436517,1.000,2352
278890,436117,1.000,2416
278891,436595,1.000,2359
278892,436121,1.000,2467
278893,436236,1.000,2378
278894,436611,1.000,399
278894,436612,1.000,2862
278894,436613,1.000,2387
278895,436799,100.000,660
278896,436604,1.000,2449
278897,436590,1.000,2390
278898,436600,1.000,2359
278898,436601,1.000,2359
278899,436419,1.000,2512
278900,436408,1.000,2359
278900,436409,1.000,2359
278901,436291,1.000,2359
278901,436292,1.000,2359
278902,436381,1.000,2359
278903,436564,1.000,2359
278903,436565,1.000,2359
278904,436296,1.000,2360
278904,436297,1.000,2360
278905,436401,1.000,2359
278906,436566,1.000,2359
278906,436567,1.000,2359
278907,436310,1.000,2359
278908,436320,1.000,2359
278909,436335,1.000,2359
278910,436188,1.000,2359
278910,436189,1.000,2359
278911,436492,1.000,2387
278912,436271,1.000,399
278913,436272,1.000,2359
278913,436273,1.000,2359
278914,436622,1.000,2359
278915,436535,1.000,2356
278915,436536,1.000,2356
278916,435705,1.000,2475
278917,436294,1.000,2359
278917,436295,1.000,2359
278918,436481,1.000,2377
278919,435979,1.000,486
278920,436357,1.000,2359
278920,436358,1.000,2359
278921,436185,2.000,748
278922,436514,1.000,2555
278923,436339,1.000,2359
278923,436340,1.000,2359
278924,436525,1.000,2387
278924,436526,1.000,2387
278925,436527,1.000,2491
278926,436519,1.000,2359
278926,436520,1.000,2359
278927,436539,1.000,2368
278927,436540,1.000,3148
278928,436543,1.000,2862
278929,436602,1.000,2378
278930,436593,1.000,2424
278930,436594,1.000,2361
278931,436607,1.000,2416
278932,436605,1.000,2359
278932,436606,1.000,2359
278933,436523,1.000,2457
278933,436524,1.000,405
278934,436484,1.000,2450
278934,436485,1.000,2467
278935,436224,1.000,2450
278936,436475,1.000,2460
278936,436486,1.000,405
278936,436487,1.000,408
278937,436354,1.000,2458
278937,436355,1.000,405
278938,436253,1.000,2457
278938,436254,1.000,405
278939,436157,1.000,2416
278940,436260,1.000,2457
278940,436261,1.000,405
278941,436262,1.000,2459
278941,436263,1.000,405
278941,436264,1.000,408
278942,436352,1.000,2385
278942,436353,1.000,2359
278943,436583,1.000,2430
278944,436467,1.000,2363
278944,436468,1.000,2359
278945,436154,1.000,2359
278945,436155,1.000,2359
278946,436282,1.000,2356
278946,436283,1.000,2356
278947,436433,1.000,2394
278948,435388,1.000,2481
278948,435389,1.000,2484
278949,436728,1.000,2424
278950,436490,1.000,2359
278950,436491,1.000,2359
278951,436631,1.000,2449
278952,436029,1.000,2428
278952,436030,1.000,2430
278953,436328,1.000,2387
278954,436472,1.000,2460
278954,436473,1.000,405
278954,436474,1.000,408
278955,436022,1.000,2449
278956,436086,1.000,2458
278956,436087,1.000,405
278957,436256,1.000,2387
278958,436443,1.000,2387
278959,436268,1.000,2387
278960,436149,1.000,2359
278961,436402,1.000,2365
278962,436332,1.000,2359
278962,436333,1.000,2359
278963,436302,1.000,2359
278964,436290,1.000,2356
278965,436287,1.000,2359
278966,436152,1.000,2359
278966,436153,1.000,2359
278967,436269,1.000,2359
278968,436274,1.000,2359
278969,436694,1.000,2352
278969,436695,1.000,2352
278970,436697,1.000,2352
278970,436698,1.000,2352
278971,436703,1.000,2400
278972,436706,1.000,2352
278973,436714,1.000,2352
278973,436715,1.000,2352
278974,436716,1.000,2352
278975,436720,1.000,2352
278975,436721,1.000,2352
278976,436723,1.000,2352
278976,436724,1.000,2352
278977,436729,1.000,2352
278977,436730,1.000,2352
278978,436812,1.000,2352
278978,436813,1.000,2352
278979,436772,1.000,2352
278980,436764,1.000,2352
278980,436765,1.000,2352
278981,436738,1.000,2352
278981,436739,1.000,2352
278982,436555,2.000,2352
278982,436556,2.000,2352
278983,436557,1.000,2352
278983,436558,1.000,2352
278984,436581,1.000,2352
278985,436811,1.000,2512
278986,436708,1.000,2385
278986,436709,1.000,2359
278987,436446,1.000,2460
278987,436447,1.000,405
278987,436448,1.000,408
278988,436090,1.000,399
278988,436163,1.000,2862
278989,436575,1.000,2425
278990,436751,1.000,2457
278990,436752,1.000,405
278991,436006,1.000,2460
278991,436007,1.000,405
278991,436008,1.000,408
278992,436521,1.000,308
278993,436725,1.000,2368
278993,436726,1.000,748
278994,436538,1.000,308
278995,436425,1.000,308
278996,436307,1.000,2377
278997,436426,1.000,308
278998,436546,1.000,2424
278999,436317,1.000,399
278999,436318,1.000,2862
279000,436843,10.000,660
279001,436844,1.000,3408
279002,436620,1.000,2352
279003,436845,22.000,660
279004,436293,1.000,2392
279005,436665,1.000,815
279006,435381,1.000,2424
279007,436774,1.000,2359
279007,436775,1.000,2359
279008,436439,1.000,2359
279008,436440,1.000,2359
279009,436444,1.000,2359
279009,436445,1.000,2359
279010,436465,1.000,2359
279010,436466,1.000,2359
279011,436469,1.000,2359
279011,436470,1.000,2359
279012,436547,1.000,2359
279012,436548,1.000,2359
279013,436495,1.000,2428
279014,436482,1.000,2502
279015,436421,1.000,2359
279016,436530,1.000,2359
279016,436531,1.000,2359
279017,436375,1.000,2360
279017,436376,1.000,2360
279018,436385,2.000,2360
279018,436386,2.000,2360
279019,436400,1.000,2359
279020,436454,1.000,2359
279021,436457,1.000,2359
279021,436458,1.000,2359
279022,436479,1.000,2385
279022,436480,1.000,2359
279023,436512,1.000,2356
279024,436886,1.000,3738
279024,436887,1.000,3738
279025,436873,1.000,2352
279026,436853,1.000,2352
279027,436374,1.000,2446
279028,436597,1.000,2359
279029,436518,1.000,2385
279030,436478,1.000,2446
279031,436476,1.000,399
279031,436477,1.000,2862
279032,436462,1.000,2446
279033,436758,1.000,2425
279034,436683,1.000,2356
279034,436684,1.000,2356
279035,436678,1.000,2356
279035,436679,1.000,2356
279036,436505,1.000,399
279037,436810,1.000,4102
279038,436596,1.000,2390
279039,435644,1.000,2446
279040,434396,1.000,2449
279041,436956,1.000,2359
279041,436957,1.000,2359
279042,434395,1.000,2449
279043,436863,1.000,2352
279043,436864,1.000,2352
279045,437036,1.000,2352
279045,437037,1.000,2352
279046,437043,1.000,2352
279047,437048,1.000,2569
279048,437051,3.000,2569
279049,436705,1.000,2469
279050,436696,1.000,2363
279051,436700,1.000,2457
279051,436701,1.000,405
279052,436744,1.000,2424
279053,436746,1.000,2359
279053,436747,1.000,2359
279054,436734,1.000,2459
279054,436735,1.000,405
279054,436736,1.000,408
279054,436737,1.000,522
279055,436820,1.000,2359
279055,436821,1.000,2359
279056,436717,1.000,2387
279056,436718,1.000,2387
279057,436710,1.000,2356
279057,436711,1.000,2356
279058,436582,1.000,2390
279059,436797,1.000,2457
279059,436798,1.000,405
279060,436771,1.000,2389
279061,436766,1.000,2389
279062,436047,1.000,2450
279063,436793,1.000,2359
279063,436808,1.000,2359
279064,436754,1.000,2458
279064,436755,1.000,405
279065,436689,1.000,2428
279065,436690,1.000,2430
279066,436908,1.000,2458
279066,436909,1.000,405
279067,436532,1.000,2359
279068,436347,1.000,2457
279068,436348,1.000,405
279069,436800,1.000,2457
279069,436801,1.000,405
279070,436803,1.000,787
279071,436805,1.000,787
279072,436806,1.000,2457
279072,436807,1.000,405
279073,435994,1.000,2446
279074,436712,1.000,2371
279075,436617,1.000,2395
279075,436618,1.000,2352
279076,436493,1.000,2359
279077,436497,1.000,2359
279078,436614,1.000,2428
279079,436513,1.000,2359
279080,436534,1.000,2363
279081,436541,1.000,2359
279082,436316,1.000,2428
279083,436560,1.000,2359
279083,436561,1.000,2359
279084,436017,1.000,2428
279084,436018,1.000,2430
279084,436019,1.000,490
279084,436020,1.000,486
279084,436021,1.000,491
279085,436562,1.000,2359
279085,436563,1.000,2359
279086,436588,1.000,2389
279087,436572,1.000,2360
279087,436573,1.000,2360
279088,436635,1.000,2356
279088,436636,1.000,2356
279089,436634,1.000,2359
279090,436589,1.000,2359
279091,436079,1.000,2446
279092,436077,1.000,2446
279093,436257,1.000,2446
279094,436034,1.000,2428
279094,436035,1.000,2430
279095,436619,1.000,2387
279096,435932,1.000,2428
279096,435933,2.000,2430
279097,436623,1.000,2428
279097,436624,1.000,2430
279097,436625,1.000,490
279097,436626,1.000,486
279097,436627,1.000,491
279098,436434,1.000,2387
279098,436435,1.000,2387
279099,436983,1.000,308
279099,436984,1.000,308
279100,436552,1.000,2359
279101,436179,1.000,2424
279102,436442,1.000,2428
279103,436553,1.000,2359
279103,436554,1.000,2359
279104,434660,1.000,2425
279105,436502,1.000,2460
279105,436503,1.000,405
279105,436504,1.000,408
279106,437055,1.000,2359
279107,437110,1.000,399
279107,437111,1.000,915
279108,436769,1.000,2516
279108,436770,1.000,2516
279109,436315,1.000,2449
279110,437049,1.000,2359
279110,437050,1.000,2359
279111,437053,1.000,2359
279112,436337,1.000,2457
279112,436338,1.000,405
279113,436227,1.000,2521
279114,436699,1.000,2424
279115,436313,1.000,2428
279116,436584,1.000,2449
279117,436023,1.000,2446
279118,436822,1.000,2378
279119,436156,1.000,2449
279120,436498,1.000,2460
279120,436499,1.000,405
279120,436500,1.000,408
279121,435936,1.000,2461
279121,435937,1.000,405
279122,436449,1.000,2446
279123,436005,1.000,2452
279124,437052,1.000,2359
279125,436202,1.000,2446
279126,436642,1.000,2377
279127,437113,1.000,2352
279127,437114,1.000,2352
279128,436054,1.000,2457
279128,436055,1.000,405
279129,436568,1.000,2416
279130,436221,1.000,2446
279131,437115,1.000,308
279132,436591,1.000,2359
279133,436062,1.000,2449
279134,436576,1.000,2392
279135,436985,1.000,2389
279135,436986,1.000,2862
279136,436456,1.000,2596
279137,436838,1.000,2596
279137,436839,1.000,2862
279138,437001,1.000,2352
279138,437002,1.000,2352
279139,437030,1.000,3738
279140,437074,1.000,2352
279141,437003,1.000,2352
279141,437004,1.000,2352
279142,437073,1.000,2352
279143,436938,1.000,2352
279144,436759,1.000,2467
279145,437116,2.000,2352
279145,437117,2.000,2352
279146,436929,1.000,2352
279147,437046,1.000,2359
279147,437047,1.000,2359
279148,436404,1.000,2457
279148,436405,1.000,405
279149,436745,1.000,2449
279150,436673,1.000,2359
279150,436674,1.000,2359
279151,436680,1.000,2359
279151,436681,1.000,2359
279152,436686,1.000,2942
279153,436687,1.000,2359
279153,436688,1.000,2359
279154,436692,1.000,2359
279155,436656,1.000,2359
279156,436657,1.000,2360
279156,436658,1.000,2360
279157,436666,1.000,2359
279158,436671,1.000,2360
279159,436760,1.000,308
279160,436664,1.000,2416
279161,436669,1.000,2356
279161,436670,1.000,2356
279162,436854,1.000,2424
279163,436824,1.000,2383
279163,436825,1.000,408
279164,436847,1.000,2356
279164,436848,1.000,2356
279164,436849,1.000,134
279165,437077,1.000,2352
279165,437078,1.000,2352
279166,436924,1.000,1098
279167,436922,1.000,2359
279167,436923,1.000,2359
279168,437128,1.000,2368
279169,437135,1.000,2352
279170,437137,1.000,2352
279171,437123,1.000,2352
279171,437124,1.000,2352
279172,436748,1.000,2359
279172,436749,1.000,2359
279173,433974,1.000,2449
279174,437011,1.000,2457
279174,437012,1.000,405
279174,437013,1.000,2457
279174,437014,1.000,787
279175,436917,1.000,2359
279175,436918,1.000,2359
279176,437129,1.000,2467
279177,436891,1.000,2359
279177,436892,1.000,2359
279178,436895,1.000,2359
279178,436896,1.000,2359
279179,437284,6.000,2352
279180,437175,1.000,2352
279181,435875,1.000,2509
279182,435873,1.000,2509
279183,435666,1.000,2509
279184,437399,2.000,2951
279185,436964,1.000,2356
279186,437230,1.000,2382
279186,437231,1.000,408
279187,436974,1.000,2356
279188,437044,1.000,2359
279188,437045,1.000,2359
279189,436356,1.000,2494
279190,436574,1.000,2446
279191,437140,1.000,2359
279191,437141,1.000,2359
279192,436941,1.000,2356
279192,436942,1.000,2356
279193,436733,1.000,2359
279194,436239,1.000,2458
279194,436240,1.000,405
279195,436816,1.000,2359
279195,436817,1.000,2359
279196,436727,1.000,2411
279197,436250,1.000,2426
279197,436251,2.000,2433
279198,436780,1.000,2359
279199,436682,1.000,2395
279199,436685,1.000,2356
279200,436598,1.000,2457
279200,436599,1.000,405
279201,436937,1.000,2424
279202,436722,1.000,2359
279203,436818,1.000,2359
279204,436453,1.000,2428
279205,436522,1.000,2480
279206,436777,1.000,2356
279206,436778,1.000,2356
279207,436773,1.000,2359
279208,436963,1.000,2359
279209,436763,1.000,2359
279210,437295,1.000,2356
279210,437296,1.000,2356
279211,436544,1.000,2471
279212,437286,1.000,2446
279213,436314,1.000,2446
279214,436615,1.000,2457
279214,436616,1.000,405
279215,436569,1.000,2447
279216,436637,1.000,3811
279217,436719,1.000,2425
279218,436762,1.000,2356
279219,437138,1.000,2424
279220,436281,1.000,399
279221,437022,1.000,2359
279222,436823,1.000,2386
279223,436246,1.000,2426
279223,436247,1.000,2433
279224,436608,1.000,2428
279224,436609,1.000,2430
279225,436741,1.000,2460
279225,436742,1.000,405
279225,436743,1.000,408
279226,436792,1.000,308
279227,436832,1.000,2475
279228,437054,1.000,2368
279229,436958,1.000,2377
279230,436877,1.000,2416
279231,436451,1.000,2446
279232,437108,1.000,2802
279233,437205,1.000,2460
279233,437206,1.000,405
279233,437207,1.000,408
279234,436533,1.000,2446
279235,436438,1.000,2471
279236,437200,1.000,2460
279236,437201,1.000,405
279236,437202,1.000,408
279237,436676,1.000,2359
279237,436677,1.000,2359
279238,436783,1.000,2359
279238,436784,1.000,2359
279239,436790,1.000,2359
279239,436791,1.000,2359
279240,437227,1.000,2516
279241,437330,1.000,2352
279242,437276,1.000,2352
279243,437219,1.000,2352
279243,437220,1.000,2352
279244,437278,1.000,2352
279245,437267,1.000,2352
279246,437272,1.000,2352
279247,437274,1.000,2352
279247,437275,1.000,2352
279248,437314,1.000,2352
279248,437315,1.000,2352
279249,437064,1.000,2352
279249,437065,1.000,2352
279250,437092,1.000,2352
279250,437093,1.000,2352
279251,437281,2.000,2352
279251,437282,2.000,2352
279252,437301,1.000,2352
279252,437302,1.000,2352
279253,437112,1.000,2375
279254,437103,1.000,2352
279254,437104,1.000,2352
279255,436782,1.000,2387
279256,436779,1.000,2371
279257,436529,1.000,2488
279258,437222,1.000,308
279259,437270,1.000,2359
279259,437271,1.000,2359
279260,436787,1.000,2428
279260,436788,1.000,2430
279260,436789,1.000,491
279261,436586,1.000,2446
279261,436587,1.000,2387
279262,436972,1.000,2359
279262,436973,1.000,2359
279263,436621,1.000,2767
279264,437006,1.000,2394
279265,436988,1.000,399
279265,436989,1.000,2862
279266,436603,1.000,2452
279267,436943,1.000,2359
279267,436944,1.000,2359
279268,436990,1.000,399
279268,436991,1.000,2862
279269,437016,1.000,399
279270,436761,1.000,308
279271,437091,1.000,2387
279272,437087,1.000,2387
279273,436207,1.000,405
279274,436549,1.000,2458
279274,436550,1.000,405
279275,437347,1.000,2457
279275,437348,1.000,405
279276,436641,1.000,1090
279277,437081,1.000,2360
279278,436750,1.000,2389
279279,436732,1.000,3475
279280,436842,1.000,2392
279281,437025,1.000,2424
279282,437072,1.000,2359
279283,437410,2.000,660
279284,437071,1.000,2466
279285,436884,1.000,2359
279285,436885,1.000,2359
279286,437195,1.000,2359
279286,437196,1.000,2359
279287,436865,1.000,2359
279288,436875,1.000,2359
279288,436876,1.000,2359
279289,437203,1.000,2356
279289,437204,1.000,2356
279290,437198,1.000,2359
279290,437199,1.000,2359
279291,437086,1.000,2449
279292,436880,1.000,2359
279292,436881,1.000,2359
279293,437217,1.000,2359
279293,437218,1.000,2359
279294,437235,1.000,2359
279294,437236,1.000,2359
279295,436861,1.000,2359
279295,436862,1.000,2359
279296,436907,1.000,2446
279297,436897,1.000,2356
279297,436898,1.000,2356
279298,437068,1.000,308
279299,436894,1.000,2363
279300,436903,1.000,2449
279301,437187,1.000,2359
279301,437188,1.000,2359
279302,436927,1.000,2359
279302,436928,1.000,2359
279303,436932,1.000,2359
